job,vector,own_defense,defense_arm,seed,onset,steps_completed,end_reason,steps_at_or_after_onset_above_g_star,final_population,ratified_yields,yield_condition_blocked_count,action_modified,veto_entry_step,consensus_entry_step,veto_held_action_attack_modified,recorded_steps,heartbeat_count,raw_log,raw_row,audit_file
bootstrap_subversion_own0_OFF_1835087712,bootstrap_subversion,False,OFF,1835087712,50,103,extinction,53,0,0,0,1,null,null,0,103,103,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087712_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087712_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087712_audit_attempt1.json
bootstrap_subversion_own0_OFF_1835087713,bootstrap_subversion,False,OFF,1835087713,50,104,extinction,53,0,0,0,1,null,null,0,104,104,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087713_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087713_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087713_audit_attempt1.json
bootstrap_subversion_own0_OFF_1835087714,bootstrap_subversion,False,OFF,1835087714,50,106,extinction,56,0,0,0,1,null,null,0,106,106,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087714_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087714_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087714_audit_attempt1.json
bootstrap_subversion_own0_OFF_1835087715,bootstrap_subversion,False,OFF,1835087715,50,107,extinction,56,0,0,0,1,null,null,0,107,107,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087715_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087715_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087715_audit_attempt1.json
bootstrap_subversion_own0_OFF_1835087716,bootstrap_subversion,False,OFF,1835087716,50,103,extinction,53,0,0,0,1,null,null,0,103,103,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087716_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087716_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087716_audit_attempt1.json
bootstrap_subversion_own0_OFF_1835087717,bootstrap_subversion,False,OFF,1835087717,50,108,extinction,58,0,0,0,1,null,null,0,108,108,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087717_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087717_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087717_audit_attempt1.json
bootstrap_subversion_own0_OFF_1835087718,bootstrap_subversion,False,OFF,1835087718,50,105,extinction,55,0,0,0,1,null,null,0,105,105,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087718_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087718_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087718_audit_attempt1.json
bootstrap_subversion_own0_OFF_1835087719,bootstrap_subversion,False,OFF,1835087719,50,107,extinction,57,0,0,0,1,null,null,0,107,107,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087719_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087719_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_OFF_1835087719_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087700,bootstrap_subversion,False,GRADED,1835087700,50,300,step_limit,11,355,0,0,1,50,59,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087700_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087700_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087700_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087701,bootstrap_subversion,False,GRADED,1835087701,50,300,step_limit,3,325,0,0,1,50,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087701_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087701_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087701_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087702,bootstrap_subversion,False,GRADED,1835087702,50,300,step_limit,3,289,0,0,1,50,76,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087702_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087702_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087702_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087703,bootstrap_subversion,False,GRADED,1835087703,50,300,step_limit,10,330,0,0,1,50,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087703_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087703_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087703_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087704,bootstrap_subversion,False,GRADED,1835087704,50,300,step_limit,25,317,0,0,1,50,71,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087704_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087704_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087704_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087705,bootstrap_subversion,False,GRADED,1835087705,50,300,step_limit,28,312,0,0,1,50,68,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087705_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087705_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087705_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087706,bootstrap_subversion,False,GRADED,1835087706,50,300,step_limit,2,334,0,0,1,50,56,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087706_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087706_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087706_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087707,bootstrap_subversion,False,GRADED,1835087707,50,300,step_limit,3,323,0,0,1,50,175,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087707_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087707_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087707_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087708,bootstrap_subversion,False,GRADED,1835087708,50,300,step_limit,0,323,0,0,1,50,70,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087708_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087708_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087708_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087709,bootstrap_subversion,False,GRADED,1835087709,50,300,step_limit,26,288,0,0,1,50,72,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087709_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087709_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087709_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087710,bootstrap_subversion,False,GRADED,1835087710,50,300,step_limit,3,244,0,0,1,50,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087710_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087710_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087710_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087711,bootstrap_subversion,False,GRADED,1835087711,50,300,step_limit,0,307,0,0,1,50,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087711_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087711_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087711_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087712,bootstrap_subversion,False,GRADED,1835087712,50,300,step_limit,30,375,0,0,1,50,75,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087712_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087712_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087712_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087713,bootstrap_subversion,False,GRADED,1835087713,50,300,step_limit,37,336,0,0,1,50,85,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087713_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087713_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087713_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087714,bootstrap_subversion,False,GRADED,1835087714,50,300,step_limit,6,341,0,0,1,50,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087714_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087714_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087714_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087715,bootstrap_subversion,False,GRADED,1835087715,50,300,step_limit,5,341,0,0,1,50,110,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087715_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087715_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087715_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087716,bootstrap_subversion,False,GRADED,1835087716,50,300,step_limit,1,358,0,0,1,50,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087716_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087716_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087716_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087717,bootstrap_subversion,False,GRADED,1835087717,50,300,step_limit,2,304,0,0,1,50,55,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087717_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087717_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087717_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087718,bootstrap_subversion,False,GRADED,1835087718,50,300,step_limit,1,299,0,0,1,50,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087718_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087718_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087718_audit_attempt1.json
bootstrap_subversion_own0_GRADED_1835087719,bootstrap_subversion,False,GRADED,1835087719,50,300,step_limit,1,254,0,0,1,50,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087719_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087719_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own0_GRADED_1835087719_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087700,bootstrap_subversion,True,OFF,1835087700,50,300,step_limit,0,306,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087700_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087700_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087700_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087701,bootstrap_subversion,True,OFF,1835087701,50,300,step_limit,2,315,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087701_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087701_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087701_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087702,bootstrap_subversion,True,OFF,1835087702,50,300,step_limit,0,302,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087702_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087702_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087702_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087703,bootstrap_subversion,True,OFF,1835087703,50,300,step_limit,0,344,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087703_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087703_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087703_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087704,bootstrap_subversion,True,OFF,1835087704,50,300,step_limit,0,320,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087704_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087704_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087704_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087705,bootstrap_subversion,True,OFF,1835087705,50,300,step_limit,6,263,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087705_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087705_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087705_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087706,bootstrap_subversion,True,OFF,1835087706,50,300,step_limit,0,296,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087706_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087706_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087706_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087707,bootstrap_subversion,True,OFF,1835087707,50,300,step_limit,2,363,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087707_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087707_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087707_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087708,bootstrap_subversion,True,OFF,1835087708,50,300,step_limit,1,329,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087708_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087708_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087708_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087709,bootstrap_subversion,True,OFF,1835087709,50,300,step_limit,3,272,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087709_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087709_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087709_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087710,bootstrap_subversion,True,OFF,1835087710,50,300,step_limit,0,337,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087710_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087710_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087710_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087711,bootstrap_subversion,True,OFF,1835087711,50,300,step_limit,1,285,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087711_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087711_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087711_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087712,bootstrap_subversion,True,OFF,1835087712,50,300,step_limit,0,320,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087712_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087712_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087712_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087713,bootstrap_subversion,True,OFF,1835087713,50,300,step_limit,0,317,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087713_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087713_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087713_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087714,bootstrap_subversion,True,OFF,1835087714,50,300,step_limit,4,365,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087714_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087714_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087714_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087715,bootstrap_subversion,True,OFF,1835087715,50,300,step_limit,0,287,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087715_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087715_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087715_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087716,bootstrap_subversion,True,OFF,1835087716,50,300,step_limit,0,371,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087716_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087716_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087716_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087717,bootstrap_subversion,True,OFF,1835087717,50,300,step_limit,0,375,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087717_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087717_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087717_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087718,bootstrap_subversion,True,OFF,1835087718,50,300,step_limit,0,379,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087718_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087718_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087718_audit_attempt1.json
bootstrap_subversion_own1_OFF_1835087719,bootstrap_subversion,True,OFF,1835087719,50,300,step_limit,0,302,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087719_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087719_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_OFF_1835087719_audit_attempt1.json
bootstrap_subversion_own1_GRADED_1835087700,bootstrap_subversion,True,GRADED,1835087700,50,300,step_limit,0,306,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087700_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087700_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087700_audit_attempt1.json
bootstrap_subversion_own1_GRADED_1835087701,bootstrap_subversion,True,GRADED,1835087701,50,300,step_limit,2,315,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087701_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087701_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087701_audit_attempt1.json
bootstrap_subversion_own1_GRADED_1835087702,bootstrap_subversion,True,GRADED,1835087702,50,300,step_limit,18,321,0,0,0,193,205,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087702_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087702_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087702_audit_attempt1.json
bootstrap_subversion_own1_GRADED_1835087703,bootstrap_subversion,True,GRADED,1835087703,50,300,step_limit,0,344,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087703_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087703_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087703_audit_attempt1.json
bootstrap_subversion_own1_GRADED_1835087704,bootstrap_subversion,True,GRADED,1835087704,50,300,step_limit,0,320,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087704_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087704_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087704_audit_attempt1.json
bootstrap_subversion_own1_GRADED_1835087705,bootstrap_subversion,True,GRADED,1835087705,50,300,step_limit,6,292,0,0,0,231,236,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087705_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087705_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087705_audit_attempt1.json
bootstrap_subversion_own1_GRADED_1835087706,bootstrap_subversion,True,GRADED,1835087706,50,300,step_limit,0,296,0,0,0,null,null,0,300,300,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087706_steps_attempt1.csv,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087706_row_attempt1.json,defense_xv_run_a2_bootstrap_subversion_own1_GRADED_1835087706_audit_attempt1.json
